window_id,cycles,class,target_mode,applied_mode,switched,fetched_insts,committed_insts,squashed_insts,branch_mispredicts,commit_blocked_mem_cycles,avg_outstanding_misses_proxy,avg_iq_occupancy,iq_saturation_ratio,branch_recovery_ratio,squash_ratio,commit_activity_ratio,avg_inflight_proxy
4448,5000,Resource-contention / compute dominated,aggressive,conservative,0,4593,1866,2423,55,645,8.4476,37.4164,0.3086,0.064,0.527542,0.40627,65.7048
4449,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4700,1876,2568,62,612,7.8886,35.3494,0.2866,0.0692,0.546383,0.399149,62.31
4450,5000,Control dominated,conservative,aggressive,0,8144,1765,4275,54,591,10.2084,45.6288,0.3648,0.1114,0.524926,0.216724,84.5126
4451,5000,Control dominated,conservative,conservative,1,8065,1780,4441,53,586,10.4902,45.7014,0.4384,0.1154,0.550651,0.220707,87.6008
4452,5000,Control dominated,conservative,conservative,0,5156,1794,3121,54,682,7.7724,34.064,0.2162,0.0826,0.605314,0.347944,62.7236
4453,5000,Control dominated,conservative,conservative,0,5129,1782,3054,59,583,7.926,34.6888,0.2144,0.0802,0.595438,0.347436,63.0428
4454,5000,Resource-contention / compute dominated,aggressive,aggressive,1,5159,1883,2955,62,748,7.3922,32.2846,0.2162,0.079,0.572785,0.364993,59.3024
4455,5000,Control dominated,conservative,aggressive,0,8788,1804,4780,60,742,10.051,43.9742,0.3768,0.125,0.543924,0.20528,83.8546
4456,5000,High-MLP memory dominated,aggressive,aggressive,0,8530,1661,4635,63,1120,10.2376,43.9992,0.3844,0.1204,0.543376,0.194725,83.3848
4457,5000,High-MLP memory dominated,aggressive,aggressive,0,8125,1779,4272,57,813,10.3996,45.5006,0.3712,0.1112,0.525785,0.218954,84.394
4458,5000,Control dominated,conservative,conservative,1,8377,1792,4569,60,671,10.1546,44.5596,0.437,0.1188,0.545422,0.213919,85.7406
4459,5000,Control dominated,conservative,conservative,0,5076,1838,3042,62,668,7.6422,32.5446,0.1948,0.0808,0.599291,0.362096,61.2604
4460,5000,Resource-contention / compute dominated,aggressive,aggressive,1,5032,1811,2839,67,498,7.1858,30.6712,0.144,0.0762,0.564189,0.359897,57.75
