window_id,cycles,class,target_mode,applied_mode,switched,fetched_insts,committed_insts,squashed_insts,branch_mispredicts,commit_blocked_mem_cycles,avg_outstanding_misses_proxy,avg_iq_occupancy,iq_saturation_ratio,branch_recovery_ratio,squash_ratio,commit_activity_ratio,avg_inflight_proxy
1,5000,Serialized-memory dominated,conservative,aggressive,0,3995,3670,211,13,338,29.4146,0.8046,0,0.0056,0.052816,0.918648,4.3058
2,5000,Serialized-memory dominated,conservative,conservative,1,4204,4212,0,0,298,30.283,0.807,0,0,0,1.0019,4.46
3,5000,Serialized-memory dominated,conservative,conservative,0,3825,3814,0,0,3256,28.9828,0.6326,0,0,0,0.997124,6.1026
4,5000,Serialized-memory dominated,conservative,conservative,0,3733,3738,0,0,3027,29.3928,0.6238,0,0,0,1.00134,5.4172
5,5000,Serialized-memory dominated,conservative,conservative,0,4095,4087,0,0,2447,29.164,0.6788,0,0,0,0.998046,5.5196
6,5000,Serialized-memory dominated,conservative,conservative,0,4138,4141,0,0,2835,29.2354,0.6808,0,0,0,1.00072,5.9424
7,5000,Serialized-memory dominated,conservative,conservative,0,3691,3721,0,0,3556,29.3174,0.6014,0,0,0,1.00813,6.134
8,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3402,28.9562,0.6602,0,0,0,1,6.3212
9,5000,Serialized-memory dominated,conservative,conservative,0,4131,4109,0,0,3370,29.0166,0.6688,0,0,0,0.994674,6.3462
10,5000,Serialized-memory dominated,conservative,conservative,0,3738,3730,0,0,3452,29.2726,0.5972,0,0,0,0.99786,6.0386
11,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3316,29.044,0.6616,0,0,0,1,6.2598
12,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3400,29.037,0.6602,0,0,0,1,6.3256
13,5000,Serialized-memory dominated,conservative,conservative,0,3682,3679,0,0,3566,29.3376,0.5954,0,0,0,0.999185,6.1064
14,5000,Serialized-memory dominated,conservative,conservative,0,4106,4141,0,0,3382,28.9534,0.6696,0,0,0,1.00852,6.3626
15,5000,Serialized-memory dominated,conservative,conservative,0,4131,4133,0,0,3324,28.9876,0.6696,0,0,0,1.00048,6.3094
16,5000,Serialized-memory dominated,conservative,conservative,0,3721,3687,0,0,3455,29.3256,0.5934,0,0,0,0.990863,6.0194
17,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3398,29.0676,0.6558,0,0,0,1,6.3282
18,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3403,29.1904,0.6584,0,0,0,1,6.3422
