window_id,cycles,class,target_mode,applied_mode,switched,fetched_insts,committed_insts,squashed_insts,branch_mispredicts,commit_blocked_mem_cycles,avg_outstanding_misses_proxy,avg_iq_occupancy,iq_saturation_ratio,branch_recovery_ratio,squash_ratio,commit_activity_ratio,avg_inflight_proxy
337,5000,High-MLP memory dominated,aggressive,aggressive,0,5611,5685,0,0,2273,42.3716,10.9668,0,0,0,1.01319,81.7672
338,5000,High-MLP memory dominated,aggressive,aggressive,0,5899,5886,0,0,2241,41.9414,10.8048,0,0,0,0.997796,80.1124
339,5000,High-MLP memory dominated,aggressive,aggressive,0,5822,5757,0,0,2526,44.4486,12.068,0,0,0,0.988835,93.0584
340,5000,High-MLP memory dominated,aggressive,aggressive,0,5358,5301,0,0,2159,40.8982,9.8736,0,0,0,0.989362,73.0042
341,5000,High-MLP memory dominated,aggressive,aggressive,0,5587,5700,0,0,2488,42.5458,11.0244,0,0,0,1.02023,83.2336
342,5000,High-MLP memory dominated,aggressive,aggressive,0,5466,5540,0,0,2228,40.1924,9.7116,0,0,0,1.01354,69.774
343,5000,High-MLP memory dominated,aggressive,aggressive,0,5099,5051,0,0,1958,39.22,8.8816,0,0,0,0.990586,63.6776
344,5000,High-MLP memory dominated,aggressive,aggressive,0,6078,5985,0,0,2591,43.3692,11.8278,0,0,0,0.984699,88.2382
345,5000,High-MLP memory dominated,aggressive,aggressive,0,5630,5764,0,0,2361,42.9602,11.0416,0,0,0,1.0238,83.8918
346,5000,High-MLP memory dominated,aggressive,aggressive,0,5432,5347,0,0,2301,43.4464,11.245,0,0,0,0.984352,86.5112
347,5000,High-MLP memory dominated,aggressive,aggressive,0,5900,5829,0,0,2367,42.3966,10.9344,0,0,0,0.987966,81.8956
348,5000,High-MLP memory dominated,aggressive,aggressive,0,5956,6042,0,0,2466,43.0122,11.5848,0,0,0,1.01444,87.2168
349,5000,High-MLP memory dominated,aggressive,aggressive,0,5512,5582,0,0,2318,42.1422,10.5242,0,0,0,1.0127,79.149
350,5000,High-MLP memory dominated,aggressive,aggressive,0,5997,5875,0,0,2476,44.0032,11.982,0,0,0,0.979656,91.526
351,5000,High-MLP memory dominated,aggressive,aggressive,0,5823,5955,0,0,2288,41.7478,10.7762,0,0,0,1.02267,79.3506
352,5000,High-MLP memory dominated,aggressive,aggressive,0,5421,5274,0,0,2232,40.0496,9.6856,0,0,0,0.972883,69.988
353,5000,High-MLP memory dominated,aggressive,aggressive,0,5523,5643,0,0,2112,39.5866,9.4376,0,0,0,1.02173,67.5846
354,5000,High-MLP memory dominated,aggressive,aggressive,0,5477,5438,0,0,2302,40.5668,9.9248,0,0,0,0.992879,71.9272
355,5000,High-MLP memory dominated,aggressive,aggressive,0,5118,5175,0,0,2070,39.9224,9.2832,0,0,0,1.01114,67.153
356,5000,High-MLP memory dominated,aggressive,aggressive,0,5467,5389,0,0,2171,39.0136,9.1998,0,0,0,0.985733,64.5844
357,5000,High-MLP memory dominated,aggressive,aggressive,0,5471,5544,0,0,2308,40.7408,10.045,0,0,0,1.01334,73.3188
358,5000,High-MLP memory dominated,aggressive,aggressive,0,5799,5643,0,0,2165,39.5504,9.5768,0,0,0,0.973099,67.3412
359,5000,High-MLP memory dominated,aggressive,aggressive,0,5028,5016,0,0,2094,40.0244,9.1696,0,0,0,0.997613,67.0614
360,5000,High-MLP memory dominated,aggressive,aggressive,0,5583,5700,0,0,2341,40.5928,10.1794,0,0,0,1.02096,73.5038
361,5000,High-MLP memory dominated,aggressive,aggressive,0,5675,5685,0,0,2134,39.595,9.6684,0,0,0,1.00176,68.3352
362,5000,High-MLP memory dominated,aggressive,aggressive,0,5276,5199,0,0,2063,40.587,9.5956,0,0,0,0.985406,70.6976
