window_id,cycles,class,target_mode,applied_mode,switched,fetched_insts,committed_insts,squashed_insts,branch_mispredicts,commit_blocked_mem_cycles,avg_outstanding_misses_proxy,avg_iq_occupancy,iq_saturation_ratio,branch_recovery_ratio,squash_ratio,commit_activity_ratio,avg_inflight_proxy
48,5000,Serialized-memory dominated,conservative,conservative,0,3536,3536,0,0,3739,28.7318,0.5904,0,0,0,1,7.0342
49,5000,Serialized-memory dominated,conservative,conservative,0,3638,3634,0,0,3704,28.6782,0.6072,0,0,0,0.9989,7.0998
50,5000,Serialized-memory dominated,conservative,conservative,0,3497,3506,0,0,2779,29.3502,0.5886,0,0,0,1.00257,5.9622
51,5000,Serialized-memory dominated,conservative,conservative,0,4153,4148,0,0,1478,29.4524,0.6982,0,0,0,0.998796,5.2052
52,5000,Serialized-memory dominated,conservative,conservative,0,4148,4148,0,0,2210,29.4356,0.6884,0,0,0,1,5.6794
53,5000,Serialized-memory dominated,conservative,conservative,0,3714,3702,0,0,3456,29.5324,0.5944,0,0,0,0.996769,6.074
54,5000,Serialized-memory dominated,conservative,conservative,0,4174,4186,0,0,1922,29.383,0.6938,0,0,0,1.00287,5.4804
55,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3528,29.3206,0.6484,0,0,0,1,6.4556
56,5000,Serialized-memory dominated,conservative,conservative,0,3944,3944,0,0,3579,29.4214,0.6296,0,0,0,1,6.3798
57,5000,Serialized-memory dominated,conservative,conservative,0,3835,3847,0,0,3619,29.4854,0.6194,0,0,0,1.00313,6.3196
58,5000,Serialized-memory dominated,conservative,conservative,0,4123,4147,0,0,3511,29.299,0.6616,0,0,0,1.00582,6.48
59,5000,Serialized-memory dominated,conservative,conservative,0,4146,4110,0,0,3173,29.3594,0.6604,0,0,0,0.991317,6.2304
60,5000,Serialized-memory dominated,conservative,conservative,0,3672,3672,0,0,2105,29.6006,0.612,0,0,0,1,5.1686
61,5000,Serialized-memory dominated,conservative,conservative,0,4099,4113,0,0,2814,29.3934,0.6716,0,0,0,1.00342,5.988
62,5000,Serialized-memory dominated,conservative,conservative,0,4131,4128,0,0,3493,29.2936,0.6628,0,0,0,0.999274,6.4658
63,5000,Serialized-memory dominated,conservative,conservative,0,3733,3727,0,0,2719,29.7074,0.6172,0,0,0,0.998393,5.5974
64,5000,Serialized-memory dominated,conservative,conservative,0,4085,4080,0,0,3256,29.4264,0.662,0,0,0,0.998776,6.2798
65,5000,Serialized-memory dominated,conservative,conservative,0,4090,4093,0,0,3502,29.1746,0.6602,0,0,0,1.00073,6.4386
66,5000,Serialized-memory dominated,conservative,conservative,0,3730,3727,0,0,2900,29.348,0.6176,0,0,0,0.999196,5.8026
67,5000,Serialized-memory dominated,conservative,conservative,0,4090,4087,0,0,3103,29.2784,0.6952,0,0,0,0.999267,6.4814
68,5000,Serialized-memory dominated,conservative,conservative,0,4206,4209,0,0,2339,29.575,0.7182,0,0,0,1.00071,6.2234
69,5000,Serialized-memory dominated,conservative,conservative,0,3759,3770,0,0,2578,29.5552,0.6424,0,0,0,1.00293,5.7106
70,5000,Serialized-memory dominated,conservative,conservative,0,4143,4167,0,0,2471,29.5296,0.708,0,0,0,1.00579,6.197
71,5000,Serialized-memory dominated,conservative,conservative,0,4134,4099,0,0,3223,29.3646,0.6598,0,0,0,0.991534,6.253
72,5000,Serialized-memory dominated,conservative,conservative,0,3667,3672,0,0,3111,29.5794,0.5966,0,0,0,1.00136,5.816
73,5000,Serialized-memory dominated,conservative,conservative,0,4172,4197,0,0,1432,29.4228,0.7096,0,0,0,1.00599,5.205
74,5000,Serialized-memory dominated,conservative,conservative,0,4129,4099,0,0,2699,29.4136,0.6652,0,0,0,0.992734,5.8828
75,5000,Serialized-memory dominated,conservative,conservative,0,3733,3740,0,0,2998,29.524,0.6052,0,0,0,1.00188,5.8744
76,5000,Serialized-memory dominated,conservative,conservative,0,4087,4080,0,0,2840,29.2896,0.69,0,0,0,0.998287,6.6478
77,5000,Serialized-memory dominated,conservative,conservative,0,4148,4148,0,0,2877,29.4328,0.6804,0,0,0,1,6.1428
78,5000,Serialized-memory dominated,conservative,conservative,0,3672,3672,0,0,3675,29.487,0.5876,0,0,0,1,6.2154
79,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3528,29.331,0.6494,0,0,0,1,6.4564
80,5000,Serialized-memory dominated,conservative,conservative,0,4122,4110,0,0,3517,29.3096,0.6534,0,0,0,0.997089,6.4708
81,5000,Serialized-memory dominated,conservative,conservative,0,3717,3763,0,0,3297,29.484,0.607,0,0,0,1.01238,6.0316
82,5000,Serialized-memory dominated,conservative,conservative,0,4124,4095,0,0,1599,29.5012,0.6864,0,0,0,0.992968,5.165
83,5000,Serialized-memory dominated,conservative,conservative,0,4085,4084,0,0,3444,29.3492,0.656,0,0,0,0.999755,6.407
84,5000,Serialized-memory dominated,conservative,conservative,0,4080,4076,0,0,3540,29.369,0.6526,0,0,0,0.99902,6.4508
85,5000,Serialized-memory dominated,conservative,conservative,0,3682,3710,0,0,3666,29.483,0.596,0,0,0,1.0076,6.2498
86,5000,Serialized-memory dominated,conservative,conservative,0,4140,4112,0,0,3509,29.2882,0.6544,0,0,0,0.993237,6.4694
87,5000,Serialized-memory dominated,conservative,conservative,0,4146,4146,0,0,3493,29.1994,0.6628,0,0,0,1,6.4688
88,5000,Serialized-memory dominated,conservative,conservative,0,3667,3672,0,0,3218,29.4394,0.598,0,0,0,1.00136,5.8988
89,5000,Serialized-memory dominated,conservative,conservative,0,4121,4144,0,0,1586,29.258,0.6956,0,0,0,1.00558,5.21
90,5000,Serialized-memory dominated,conservative,conservative,0,4175,4152,0,0,1514,29.4092,0.6994,0,0,0,0.994491,5.102
91,5000,Serialized-memory dominated,conservative,conservative,0,3696,3713,0,0,1717,29.5096,0.6196,0,0,0,1.0046,4.8926
92,5000,Serialized-memory dominated,conservative,conservative,0,4197,4175,0,0,1479,29.307,0.7028,0,0,0,0.994758,5.0986
93,5000,Serialized-memory dominated,conservative,conservative,0,4075,4080,0,0,1424,29.4356,0.689,0,0,0,1.00123,4.975
94,5000,Serialized-memory dominated,conservative,conservative,0,3201,3196,0,0,3842,29.0276,0.5324,0,0,0,0.998438,7.0434
95,5000,Serialized-memory dominated,conservative,conservative,0,3536,3536,0,0,3739,28.7318,0.5902,0,0,0,1,7.0342
96,5000,Serialized-memory dominated,conservative,conservative,0,3871,3876,0,0,3219,29.0886,0.6572,0,0,0,1.00129,6.8448
97,5000,Serialized-memory dominated,conservative,conservative,0,3808,3808,0,0,1672,29.6324,0.6468,0,0,0,1,5.0564
98,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,1517,29.3534,0.6856,0,0,0,1,5.0264
99,5000,Serialized-memory dominated,conservative,conservative,0,4163,4186,0,0,1589,29.2862,0.706,0,0,0,1.00552,5.2002
100,5000,Serialized-memory dominated,conservative,conservative,0,3730,3702,0,0,1439,29.5646,0.6192,0,0,0,0.992493,4.5924
101,5000,Serialized-memory dominated,conservative,conservative,0,4179,4206,0,0,1385,29.2902,0.7076,0,0,0,1.00646,5.0514
102,5000,Serialized-memory dominated,conservative,conservative,0,4119,4092,0,0,1527,29.415,0.6914,0,0,0,0.993445,5.0688
103,5000,Serialized-memory dominated,conservative,conservative,0,3801,3806,0,0,1445,29.4906,0.6382,0,0,0,1.00132,4.7
104,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,1515,29.3488,0.6858,0,0,0,1,5.0216
105,5000,Serialized-memory dominated,conservative,conservative,0,4146,4148,0,0,2926,29.3054,0.6714,0,0,0,1.00048,6.0776
106,5000,Serialized-memory dominated,conservative,conservative,0,3679,3672,0,0,3007,29.5282,0.5906,0,0,0,0.998097,5.7424
107,5000,Serialized-memory dominated,conservative,conservative,0,4143,4148,0,0,2838,29.3978,0.7022,0,0,0,1.00121,6.3594
108,5000,Serialized-memory dominated,conservative,conservative,0,4184,4206,0,0,2645,29.4018,0.6962,0,0,0,1.00526,6.0624
109,5000,Serialized-memory dominated,conservative,conservative,0,3709,3682,0,0,3674,29.6168,0.5878,0,0,0,0.99272,6.2006
110,5000,Serialized-memory dominated,conservative,conservative,0,4082,4101,0,0,1544,29.3834,0.6932,0,0,0,1.00465,5.1716
111,5000,Serialized-memory dominated,conservative,conservative,0,4211,4195,0,0,1914,29.3964,0.6958,0,0,0,0.9962,5.4824
112,5000,Serialized-memory dominated,conservative,conservative,0,4083,4080,0,0,3321,29.3676,0.6542,0,0,0,0.999265,6.3038
113,5000,Serialized-memory dominated,conservative,conservative,0,3725,3740,0,0,2079,29.5884,0.6228,0,0,0,1.00403,5.2056
114,5000,Serialized-memory dominated,conservative,conservative,0,4163,4148,0,0,3511,29.2936,0.6608,0,0,0,0.996397,6.506
115,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3528,29.331,0.6492,0,0,0,1,6.4564
116,5000,Serialized-memory dominated,conservative,conservative,0,3672,3672,0,0,3681,29.5884,0.5858,0,0,0,1,6.2186
117,5000,Serialized-memory dominated,conservative,conservative,0,4090,4087,0,0,3523,29.2908,0.6526,0,0,0,0.999267,6.467
118,5000,Serialized-memory dominated,conservative,conservative,0,4123,4143,0,0,3493,29.3074,0.663,0,0,0,1.00485,6.4696
119,5000,Serialized-memory dominated,conservative,conservative,0,3750,3738,0,0,2489,29.6166,0.6144,0,0,0,0.9968,5.4718
120,5000,Serialized-memory dominated,conservative,conservative,0,4085,4080,0,0,2420,29.3988,0.67,0,0,0,0.998776,5.6934
121,5000,Serialized-memory dominated,conservative,conservative,0,4082,4084,0,0,3510,29.3252,0.6522,0,0,0,1.00049,6.4266
122,5000,Serialized-memory dominated,conservative,conservative,0,3738,3736,0,0,3070,29.6328,0.6174,0,0,0,0.999465,5.9412
123,5000,Serialized-memory dominated,conservative,conservative,0,4143,4148,0,0,1701,29.585,0.7132,0,0,0,1.00121,5.5594
124,5000,Serialized-memory dominated,conservative,conservative,0,4189,4212,0,0,1553,29.3008,0.7088,0,0,0,1.00549,5.176
125,5000,Serialized-memory dominated,conservative,conservative,0,3699,3676,0,0,1421,29.5634,0.6158,0,0,0,0.993782,4.5588
126,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,1544,29.3886,0.6864,0,0,0,1,5.0384
127,5000,Serialized-memory dominated,conservative,conservative,0,4197,4216,0,0,1540,29.2658,0.7088,0,0,0,1.00453,5.1676
